Id,SalePrice
1586,80797.305
1587,83590.46
1588,164837.86
1589,113397.53
1590,133984.92
1591,99867.93
1592,105261.65
1593,124627.22
1594,125362.2
1595,100762.15
1596,274775.28
1597,180311.53
1598,211225.84
1599,167046.16
1600,156473.56
1601,72121.59
1602,126302.35
1603,80101.82
1604,275516.84
1605,235991.7
1606,166602.19
1607,126659.86
1608,216195.58
1609,187932.62
1610,152423.72
1611,126404.69
1612,171415.44
1613,138466.62
1614,121819.56
1615,86361.04
1616,72593.34
1617,89544.805
1618,126077.45
1619,136701.31
1620,135506.5
1621,129062.164
1622,146579.17
1623,307509.44
1624,226080.2
1625,123147.93
1626,184377.34
1627,193167.5
1628,289124.97
1629,179468.88
1630,335530.8
1631,233374.67
1632,247638.97
1633,173446.16
1634,181313.48
1635,182300.97
1636,140132.9
1637,174026.39
1638,192701.61
1639,178627.67
1640,266157.28
1641,182808.95
1642,228450.19
1643,212148.47
1644,224817.97
1645,190649.44
1646,160841.05
1647,155204.06
1648,140208.9
1649,137008.72
1650,120207.17
1651,124806.24
1652,92205.305
1653,96773.46
1654,153546.47
1655,145407.58
1656,147598.14
1657,153366.06
1658,151110.42
1659,138537.78
1660,156803.1
1661,500168.34
1662,442941.78
1663,389607.38
1664,375261.03
1665,302146.06
1666,322816.97
1667,371507.28
1668,323958.4
1669,306947.16
1670,348382.56
1671,260446.17
1672,491148.56
1673,286037.28
1674,254906.75
1675,192792.78
1676,195136.62
1677,215544.62
1678,471641.0
1679,402698.5
1680,332344.1
1681,275396.16
1682,311516.16
1683,180553.92
1684,164697.02
1685,182581.62
1686,169955.34
1687,165550.17
1688,181662.11
1689,188743.88
1690,190488.19
1691,180621.1
1692,266153.6
1693,169371.8
1694,186979.1
1695,169409.31
1696,271452.78
1697,169700.9
1698,397769.8
1699,327473.34
1700,256438.84
1701,284849.4
1702,257593.89
1703,246047.8
1704,316065.03
1705,242911.14
1706,454585.62
1707,239029.75
1708,218384.69
1709,274448.97
1710,207976.38
1711,238682.45
1712,199931.58
1713,254226.23
1714,231394.44
1715,210305.62
1716,184769.67
1717,167576.48
1718,123618.48
1719,197075.2
1720,252155.9
1721,163233.22
1722,124376.78
1723,157348.72
1724,213103.83
1725,238715.73
1726,195058.4
1727,151300.5
1728,160480.75
1729,171676.28
1730,159948.36
1731,127955.17
1732,133342.83
1733,123805.19
1734,109061.5
1735,125899.055
1736,122932.81
1737,364428.7
1738,212356.48
1739,289314.5
1740,221230.75
1741,184632.73
1742,161719.78
1743,183229.78
1744,307240.84
1745,238176.89
1746,245642.16
1747,229891.14
1748,231668.38
1749,154008.53
1750,136357.05
1751,247780.8
1752,123888.89
1753,150940.8
1754,203214.88
1755,161279.81
1756,130593.125
1757,124286.984
1758,159658.16
1759,166244.11
1760,161647.2
1761,146988.19
1762,148916.38
1763,180199.06
1764,118866.914
1765,153534.23
1766,160103.42
1767,204837.28
1768,150162.14
1769,163697.14
1770,143893.4
1771,140296.98
1772,136634.42
1773,130286.945
1774,125381.12
1775,136479.25
1776,115598.805
1777,109483.32
1778,136108.47
1779,124887.69
1780,171940.58
1781,141574.38
1782,102430.74
1783,123762.06
1784,101643.305
1785,108237.4
1786,170781.94
1787,169177.22
1788,65097.93
1789,80792.164
1790,86517.96
1791,152128.73
1792,153595.17
1793,121224.46
1794,148971.92
1795,135090.64
1796,133716.45
1797,113796.96
1798,127139.16
1799,114539.81
1800,145356.25
1801,131037.7
1802,161418.36
1803,156655.39
1804,135461.92
1805,142087.0
1806,111480.43
1807,127324.16
1808,107990.95
1809,121794.016
1810,144963.98
1811,106188.5
1812,105513.96
1813,120128.664
1814,102018.17
1815,47919.254
1816,97311.06
1817,127897.586
1818,141814.77
1819,119937.84
1820,69512.09
1821,109797.53
1822,155761.95
1823,55655.383
1824,128718.79
1825,134542.05
1826,99266.016
1827,114799.19
1828,141539.7
1829,108458.15
1830,147290.64
1831,164069.27
1832,96109.68
1833,135947.16
1834,109716.375
1835,123174.88
1836,122456.98
1837,92700.21
1838,143480.42
1839,89148.61
1840,177808.97
1841,155682.78
1842,80539.37
1843,137349.78
1844,153727.83
1845,127614.96
1846,152110.58
1847,137105.33
1848,65447.57
1849,131152.55
1850,119717.64
1851,153695.39
1852,135225.28
1853,132729.2
1854,172573.12
1855,135982.48
1856,236238.98
1857,148749.56
1858,127514.28
1859,119705.7
1860,155257.36
1861,119705.7
1862,247587.08
1863,243340.69
1864,243340.69
1865,327196.9
1866,316866.7
1867,247248.77
1868,310221.44
1869,211669.0
1870,226752.88
1871,240898.06
1872,170316.1
1873,250860.6
1874,138434.6
1875,198750.23
1876,197392.75
1877,216661.33
1878,203554.14
1879,134468.84
1880,136776.3
1881,219899.89
1882,261329.75
1883,200251.45
1884,215688.98
1885,249843.72
1886,290989.4
1887,196811.94
1888,267052.38
1889,153439.16
1890,146983.44
1891,148483.95
1892,103275.78
1893,135988.83
1894,119500.59
1895,134702.45
1896,128508.62
1897,114890.54
1898,109832.305
1899,152209.77
1900,152502.55
1901,173667.16
1902,135132.22
1903,259981.31
1904,153997.75
1905,190566.77
1906,165427.66
1907,221545.55
1908,123275.34
1909,126869.75
1910,129283.8
1911,212239.0
1912,305616.1
1913,152241.98
1914,83786.836
1915,302606.72
1916,58701.223
1917,269452.22
1918,146889.95
1919,163025.95
1920,145972.66
1921,432227.88
1922,330738.0
1923,213438.88
1924,219044.23
1925,204177.0
1926,372507.9
1927,132065.19
1928,170515.47
1929,129150.17
1930,139431.73
1931,143058.34
1932,134887.62
1933,183881.72
1934,186401.02
1935,185363.14
1936,188273.08
1937,179690.22
1938,169019.34
1939,229293.28
1940,189910.86
1941,173688.03
1942,182870.22
1943,220961.17
1944,328655.97
1945,386610.12
1946,155901.22
1947,333194.9
1948,164356.28
1949,222941.8
1950,183843.48
1951,266979.12
1952,236129.83
1953,144280.47
1954,177664.45
1955,132862.48
1956,326791.97
1957,168340.36
1958,331698.44
1959,139132.88
1960,123703.34
1961,113820.4
1962,96611.22
1963,103506.07
1964,112714.266
1965,162705.3
1966,147411.08
1967,293039.38
1968,466042.53
1969,396207.12
1970,478438.22
1971,489934.53
1972,401120.56
1973,284283.0
1974,329782.6
1975,388119.7
1976,276601.28
1977,326161.1
1978,436818.72
1979,340439.66
1980,191337.39
1981,337341.84
1982,264023.84
1983,216763.75
1984,160828.78
1985,213722.12
1986,215084.78
1987,191232.69
1988,178587.6
1989,195347.17
1990,208128.16
1991,241921.97
1992,213988.86
1993,161198.34
1994,216500.55
1995,182231.69
1996,257693.55
1997,274035.97
1998,362237.0
1999,257388.48
2000,327934.06
2001,253101.97
2002,238532.38
2003,216580.78
2004,258415.62
2005,231152.28
2006,229369.31
2007,252093.44
2008,214261.89
2009,189582.34
2010,184340.14
2011,142025.3
2012,164864.16
2013,192802.19
2014,182544.31
2015,204887.9
2016,191729.97
2017,196259.39
2018,119185.65
2019,132879.23
2020,113998.805
2021,117239.7
2022,200060.9
2023,142066.34
2024,218156.8
2025,399307.56
2026,174602.4
2027,153722.2
2028,147770.19
2029,174266.34
2030,263838.97
2031,261407.98
2032,263289.38
2033,251276.48
2034,164800.23
2035,205198.66
2036,192755.55
2037,207899.3
2038,325500.94
2039,223511.2
2040,395859.84
2041,270780.44
2042,196111.25
2043,171532.1
2044,173967.73
2045,213887.98
2046,134743.62
2047,147085.56
2048,142970.39
2049,138718.94
2050,178086.95
2051,117839.555
2052,146818.27
2053,149501.94
2054,90238.92
2055,162567.95
2056,132619.25
2057,125065.234
2058,230970.5
2059,128894.266
2060,170945.38
2061,172476.06
2062,134738.47
2063,110347.445
2064,146785.0
2065,135439.23
2066,174881.42
2067,120281.57
2068,132651.8
2069,81284.164
2070,117009.11
2071,87584.08
2072,139060.9
2073,130994.95
2074,192862.88
2075,152684.0
2076,115109.83
2077,153254.19
2078,132389.72
2079,140256.03
2080,110968.6
2081,125591.555
2082,137495.6
2083,148776.9
2084,114304.74
2085,131557.97
2086,128764.78
2087,111421.47
2088,88218.234
2089,83171.72
2090,123486.586
2091,121669.36
2092,144240.58
2093,139346.94
2094,135763.33
2095,153389.19
2096,83473.2
2097,99130.195
2098,147852.8
2099,48678.7
2100,114018.54
2101,125211.914
2102,133073.17
2103,107791.22
2104,136231.6
2105,126339.35
2106,61311.723
2107,254303.42
2108,126648.14
2109,116384.266
2110,124469.73
2111,157788.73
2112,147422.9
2113,120295.55
2114,101034.12
2115,160430.42
2116,119864.734
2117,169182.38
2118,120876.266
2119,103104.95
2120,122896.75
2121,107969.7
2122,85785.69
2123,88780.38
2124,158009.58
2125,133066.78
2126,158955.53
2127,186641.95
2128,138731.06
2129,87813.234
2130,152360.27
2131,167100.4
2132,103971.14
2133,102672.17
2134,119988.54
2135,97116.734
2136,78255.88
2137,114414.19
2138,135985.69
2139,148039.02
2140,137549.03
2141,155272.64
2142,132120.89
2143,137200.58
2144,114463.51
2145,129764.63
2146,179083.92
2147,137713.11
2148,117577.42
2149,151398.58
2150,217989.95
2151,113015.16
2152,197442.42
2153,160091.98
2154,109902.09
2155,147730.16
2156,223331.05
2157,224971.11
2158,230311.66
2159,200005.84
2160,155718.47
2161,236870.7
2162,454188.38
2163,363814.44
2164,263753.3
2165,185963.55
2166,149475.5
2167,217567.98
2168,210837.94
2169,196174.39
2170,228802.45
2171,133978.5
2172,133595.9
2173,159864.86
2174,224074.17
2175,311240.44
2176,333017.28
2177,252977.34
2178,209633.34
2179,142449.22
2180,164333.84
2181,187135.05
2182,230546.62
2183,186488.16
2184,133390.2
2185,124166.61
2186,140229.25
2187,158017.64
2188,173975.78
2189,220999.77
2190,82917.43
2191,88400.98
2192,95618.2
2193,104200.23
2194,110658.97
2195,104187.69
2196,103565.14
2197,121113.336
2198,165697.61
2199,133583.08
2200,138352.12
2201,140830.19
2202,216717.14
2203,184225.23
2204,194944.53
2205,118135.87
2206,158112.92
2207,180981.31
2208,255467.92
2209,220771.27
2210,129870.13
2211,126519.266
2212,120398.914
2213,108509.98
2214,136434.92
2215,110134.94
2216,144371.25
2217,66208.77
2218,86070.875
2219,80896.56
2220,84036.02
2221,306690.53
2222,249502.86
2223,249972.42
2224,208432.47
2225,127448.17
2226,179270.78
2227,209925.2
2228,276971.3
2229,249326.47
2230,154369.92
2231,218112.75
2232,170808.61
2233,161689.27
2234,255595.92
2235,205170.84
2236,283581.12
2237,365791.8
2238,211496.5
2239,125823.35
2240,163186.08
2241,154637.47
2242,136758.97
2243,125880.68
2244,96529.23
2245,103043.83
2246,150039.12
2247,102233.34
2248,128658.99
2249,125352.9
2250,125819.64
2251,115031.43
2252,171485.45
2253,163525.56
2254,174479.17
2255,201701.11
2256,181400.7
2257,200899.4
2258,163411.06
2259,182314.53
2260,146117.08
2261,181193.8
2262,228854.05
2263,337393.6
2264,443531.8
2265,150596.98
2266,330955.38
2267,342749.1
2268,366942.28
2269,161617.11
2270,184557.27
2271,240369.31
2272,201913.89
2273,155003.2
2274,170635.48
2275,157610.36
2276,190150.55
2277,190727.55
2278,155598.52
2279,121576.305
2280,119268.336
2281,181869.64
2282,184742.27
2283,96041.05
2284,107663.29
2285,138931.48
2286,129661.08
2287,339640.53
2288,315669.66
2289,413824.7
2290,461722.47
2291,298234.88
2292,398826.4
2293,512252.28
2294,494943.78
2295,490806.22
2296,271604.06
2297,327550.16
2298,255200.36
2299,450035.4
2300,335426.62
2301,245159.55
2302,229246.27
2303,257897.33
2304,224822.5
2305,195505.75
2306,196046.42
2307,192902.75
2308,209723.33
2309,287350.78
2310,228321.44
2311,190586.67
2312,168919.23
2313,173911.36
2314,163230.97
2315,174207.42
2316,184141.55
2317,187139.75
2318,178259.23
2319,174996.36
2320,185833.17
2321,254941.3
2322,168149.11
2323,177961.22
2324,163885.05
2325,208190.94
2326,160296.11
2327,212914.95
2328,218755.45
2329,186854.9
2330,180482.69
2331,368817.75
2332,452915.94
2333,328868.34
2334,242920.88
2335,267677.9
2336,327708.75
2337,217906.27
2338,294982.8
2339,224082.89
2340,395949.16
2341,218772.77
2342,240639.23
2343,232524.0
2344,218781.53
2345,218944.53
2346,212900.12
2347,209752.11
2348,249294.39
2349,167392.58
2350,249732.45
2351,243346.31
2352,272290.94
2353,250088.97
2354,132525.48
2355,147165.11
2356,151681.02
2357,188664.3
2358,195556.2
2359,120444.73
2360,111839.57
2361,139506.19
2362,290607.75
2363,121022.63
2364,168427.73
2365,213037.42
2366,190634.11
2367,220591.61
2368,205679.66
2369,238997.4
2370,158991.31
2371,163559.61
2372,191923.25
2373,286016.22
2374,310131.6
2375,251922.8
2376,284421.0
2377,367343.78
2378,142170.58
2379,182459.73
2380,144411.42
2381,152269.27
2382,199049.52
2383,200240.53
2384,252524.03
2385,157234.33
2386,138078.97
2387,135603.14
2388,101287.14
2389,123842.484
2390,144726.28
2391,136509.53
2392,106482.61
2393,158480.2
2394,143679.8
2395,205916.89
2396,141169.77
2397,196795.73
2398,134855.17
2399,57314.188
2400,62556.156
2401,114714.984
2402,146104.33
2403,145361.6
2404,151168.83
2405,167127.61
2406,142009.36
2407,132472.14
2408,137474.12
2409,134802.92
2410,184602.8
2411,114480.94
2412,164847.95
2413,140353.16
2414,133815.12
2415,128631.07
2416,132475.97
2417,135373.55
2418,125965.75
2419,140851.95
2420,125237.29
2421,144809.17
2422,124072.4
2423,100597.25
2424,156490.22
2425,183528.84
2426,115057.99
2427,144193.62
2428,174048.8
2429,122040.46
2430,130609.64
2431,115584.7
2432,140012.38
2433,149082.47
2434,136019.02
2435,158284.95
2436,120074.96
2437,117981.42
2438,130912.0
2439,111709.8
2440,133820.61
2441,101197.44
2442,107333.32
2443,119546.7
2444,126835.266
2445,82793.42
2446,155030.23
2447,161875.94
2448,130667.17
2449,117202.32
2450,168666.3
2451,110088.266
2452,178577.78
2453,90719.125
2454,144732.05
2455,115806.61
2456,136188.33
2457,136781.5
2458,121465.234
2459,106954.77
2460,145841.33
2461,119345.98
2462,131017.81
2463,124294.336
2464,190857.42
2465,138589.25
2466,117654.43
2467,156569.61
2468,57267.598
2469,64273.29
2470,150344.4
2471,205099.56
2472,190291.77
2473,94273.41
2474,79532.086
2475,239698.31
2476,113396.21
2477,131413.94
2478,165925.64
2479,95636.97
2480,158928.03
2481,121104.55
2482,144450.64
2483,119923.586
2484,121734.04
2485,125752.63
2486,157063.02
2487,176399.67
2488,156152.0
2489,141540.58
2490,147509.16
2491,90298.89
2492,163761.14
2493,154119.12
2494,161255.03
2495,103013.09
2496,259094.17
2497,150599.95
2498,109407.38
2499,94338.64
2500,130534.4
2501,146547.11
2502,156159.2
2503,89630.11
2504,203856.86
2505,221940.3
2506,269293.94
2507,342919.56
2508,266724.38
2509,207287.28
2510,221502.33
2511,173092.86
2512,216795.2
2513,214106.5
2514,255048.7
2515,148669.27
2516,153353.47
2517,141749.03
2518,146289.14
2519,236581.33
2520,205709.47
2521,183726.67
2522,229232.42
2523,118198.39
2524,146088.3
2525,147795.47
2526,132028.58
2527,123643.89
2528,124889.805
2529,133775.33
2530,115947.945
2531,247989.8
2532,223833.28
2533,195297.03
2534,231761.4
2535,316866.6
2536,232146.48
2537,229703.14
2538,185750.94
2539,176018.86
2540,172193.36
2541,172482.84
2542,163579.92
2543,123222.61
2544,139738.62
2545,130679.6
2546,132268.1
2547,134052.89
2548,146212.75
2549,165433.02
2550,253061.0
2551,145414.8
2552,125892.24
2553,81988.63
2554,111044.06
2555,130508.555
2556,89770.586
2557,120182.055
2558,173753.7
2559,149587.33
2560,144754.28
2561,128770.75
2562,136625.7
2563,150858.31
2564,182326.47
2565,124376.37
2566,184098.55
2567,135526.12
2568,210328.47
2569,194663.05
2570,127083.984
2571,168476.23
2572,167564.62
2573,207257.44
2574,280646.94
2575,132767.81
2576,121981.92
2577,159396.48
2578,87818.55
2579,64546.258
2580,127033.57
2581,144418.28
2582,122573.195
2583,249833.55
2584,174094.55
2585,180085.12
2586,192134.22
2587,201369.27
2588,162331.73
2589,147717.6
2590,205956.64
2591,212155.3
2592,212831.84
2593,237639.95
2594,174994.92
2595,195672.53
2596,343436.44
2597,179361.84
2598,289232.22
2599,259103.47
2600,144152.83
2601,137700.48
2602,81708.555
2603,86629.49
2604,80413.914
2605,82984.76
2606,145336.56
2607,171200.11
2608,211509.05
2609,163720.95
2610,116177.32
2611,128543.31
2612,149872.3
2613,126919.09
2614,122642.164
2615,151573.47
2616,150191.14
2617,179205.9
2618,208144.27
2619,201630.44
2620,193840.03
2621,175341.84
2622,191174.8
2623,260753.69
2624,263128.7
2625,273463.7
2626,166469.36
2627,163446.38
2628,463293.56
2629,496413.94
2630,366259.34
2631,467544.8
2632,447951.22
2633,340361.9
2634,387838.0
2635,166385.02
2636,189467.8
2637,172320.56
2638,248108.75
2639,200068.33
2640,152455.16
2641,102506.51
2642,194988.14
2643,103018.0
2644,115160.12
2645,97728.1
2646,91888.266
2647,93320.945
2648,141383.39
2649,155675.73
2650,134308.77
2651,148583.98
2652,402657.0
2653,246658.1
2654,246797.25
2655,396267.62
2656,291608.53
2657,339393.28
2658,277509.8
2659,324237.72
2660,307692.06
2661,356554.47
2662,345254.44
2663,291505.9
2664,276523.78
2665,320056.22
2666,297623.1
2667,165208.48
2668,173691.98
2669,172673.75
2670,300080.72
2671,176509.42
2672,186823.88
2673,211186.38
2674,209595.88
2675,176929.61
2676,186185.78
2677,195839.22
2678,239466.34
2679,289586.3
2680,278607.78
2681,441526.38
2682,395210.97
2683,547435.06
2684,335486.97
2685,383485.7
2686,248451.55
2687,322429.53
2688,214520.28
2689,209619.98
2690,500914.5
2691,189217.12
2692,125606.914
2693,197029.03
2694,121926.484
2695,189078.38
2696,188685.38
2697,195452.06
2698,205105.52
2699,180115.03
2700,158443.28
2701,134807.52
2702,104220.36
2703,137396.33
2704,141198.61
2705,125878.91
2706,116538.97
2707,126994.37
2708,135984.92
2709,101845.35
2710,124727.375
2711,285183.72
2712,420649.0
2713,162606.77
2714,148026.6
2715,169515.47
2716,154897.61
2717,181092.23
2718,228377.16
2719,150838.69
2720,167871.36
2721,134565.89
2722,163203.38
2723,153673.02
2724,130223.15
2725,134755.33
2726,141511.86
2727,166513.67
2728,172370.7
2729,141856.81
2730,144295.89
2731,121656.055
2732,127188.09
2733,159468.47
2734,149322.3
2735,147420.89
2736,127610.3
2737,126958.53
2738,135127.92
2739,154436.64
2740,141300.69
2741,157527.97
2742,155192.62
2743,155573.8
2744,153696.72
2745,139060.11
2746,129362.664
2747,163027.78
2748,123560.52
2749,138216.81
2750,136804.36
2751,134742.0
2752,186057.56
2753,163258.52
2754,277579.16
2755,129456.23
2756,106008.89
2757,85008.89
2758,87939.85
2759,161577.77
2760,144687.36
2761,144237.52
2762,145704.62
2763,191191.1
2764,161923.9
2765,284781.53
2766,137577.9
2767,90945.83
2768,133044.08
2769,123744.83
2770,145966.92
2771,116777.445
2772,115252.41
2773,164035.83
2774,152286.38
2775,114775.51
2776,158107.69
2777,147653.42
2778,110870.38
2779,121362.266
2780,110135.72
2781,104938.39
2782,85480.445
2783,114761.68
2784,129415.43
2785,146426.2
2786,71565.21
2787,125697.89
2788,83739.48
2789,201886.89
2790,86250.07
2791,127116.12
2792,45024.246
2793,173303.16
2794,106737.266
2795,125781.87
2796,113507.24
2797,185978.1
2798,116993.41
2799,127411.734
2800,61212.066
2801,112954.875
2802,131400.77
2803,131659.03
2804,153312.8
2805,102097.0
2806,78991.96
2807,144399.77
2808,151091.61
2809,133817.44
2810,134322.47
2811,147873.27
2812,143250.81
2813,152191.02
2814,152673.42
2815,108892.97
2816,230088.69
2817,148056.3
2818,129460.17
2819,173123.1
2820,125961.64
2821,110981.63
2822,175810.64
2823,260487.16
2824,201839.47
2825,154970.47
2826,124623.82
2827,127127.49
2828,211510.89
2829,188051.36
2830,232416.2
2831,183913.33
2832,217992.02
2833,264434.75
2834,209652.67
2835,219702.67
2836,193057.33
2837,162993.05
2838,157245.78
2839,178576.31
2840,207719.8
2841,205775.53
2842,219464.44
2843,157564.17
2844,172411.38
2845,123749.234
2846,210103.61
2847,205142.25
2848,221628.3
2849,215400.12
2850,290438.7
2851,247067.44
2852,213725.25
2853,231166.88
2854,141816.44
2855,195438.97
2856,214673.7
2857,187447.47
2858,191848.17
2859,148505.6
2860,128634.01
2861,117172.23
2862,193410.22
2863,115597.086
2864,248821.83
2865,143201.88
2866,131587.22
2867,98429.94
2868,114426.5
2869,134842.6
2870,144623.0
2871,90609.945
2872,48087.418
2873,113671.63
2874,140218.61
2875,116020.03
2876,156146.22
2877,153071.4
2878,165464.25
2879,143620.2
2880,94185.02
2881,142656.66
2882,169461.8
2883,181466.98
2884,182671.11
2885,202680.25
2886,219569.4
2887,104396.305
2888,140719.03
2889,64983.53
2890,92630.88
2891,126826.32
2892,69779.89
2893,97284.11
2894,75672.09
2895,330800.1
2896,270487.78
2897,235519.19
2898,145977.75
2899,222247.44
2900,164497.08
2901,213321.02
2902,179466.81
2903,379545.8
2904,345420.8
2905,108859.11
2906,208286.56
2907,113856.32
2908,130226.37
2909,149279.75
2910,79683.19
2911,78896.305
2912,143117.86
2913,82203.414
2914,74262.7
2915,83747.43
2916,84630.375
2917,178155.77
2918,111725.85
2919,211494.94
